id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
24212,Prunas,26/01/2011 09:36,Bajo (2 - 4 mts),46.0,Mediano,-68.8456575761,-32.9017983823,2,Barrio Civico,2366816.36021,1,bajo
3457,Olmo comun,19/08/2011 10:29,Medio (4 - 8 mts),96.0,Grande,-68.827384611,-32.8681187008,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
25546,Morera,11/02/2011 12:35,Medio (4 - 8 mts),42.0,Mediano,-68.8383382394,-32.9008038521,2,Barrio Civico,2366816.36021,0,bajo
20861,Fresno europeo,26/05/2011 12:00,Alto (> 8 mts),86.0,Grande,-68.8592258779,-32.8956221839,5,Residencial Sur,2423808.92355,0,medio
18539,Fresno europeo,05/07/2011 12:43,Medio (4 - 8 mts),65.0,Grande,-68.8381574095,-32.8733630343,4,Cuarta Oeste,1173332.70145,0,medio
45239,Fresno europeo,29/09/2011 11:36,Muy bajo (1 - 2 mts),4.0,Chico,-68.8233326669,-32.8733454595,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
2784,Morera,21/10/2011 16:44,Medio (4 - 8 mts),130.0,Grande,-68.8356710918,-32.8798330932,1,Parque Central,1655357.93265,1,alto
40180,Pltano,14/04/2011 12:46,Alto (> 8 mts),200.0,Grande,-68.8460094744,-32.8827170881,1,Parque Central,1655357.93265,0,muy alto
33407,Morera,02/06/2011 12:27,Alto (> 8 mts),135.0,Grande,-68.8569595499,-32.887497722,5,Residencial Sur,2423808.92355,0,alto
20512,Fresno europeo,01/06/2011 11:51,Alto (> 8 mts),145.0,Grande,-68.8607978398,-32.8970072637,5,Residencial Sur,2423808.92355,0,alto
15229,Paraiso,16/11/2011 12:37,Bajo (2 - 4 mts),32.0,Mediano,-68.8601895576,-32.868624527,6,Residencial Norte,2694682.37982,0,bajo
12708,Jacarand,20/01/2011 08:57,Medio (4 - 8 mts),60.0,Mediano,-68.8471039654,-32.8634132681,4,Cuarta Oeste,1173332.70145,0,bajo
37178,Olmo comun,01/04/2011 12:02,Medio (4 - 8 mts),53.0,Mediano,-68.8586596259,-32.8778527074,7,Residencial Parque,1786336.08966,0,bajo
22282,Morera,15/06/2011 10:50,Alto (> 8 mts),113.0,Grande,-68.855924708,-32.8981843652,5,Residencial Sur,2423808.92355,0,alto
43320,Acer,05/10/2011 13:36,Alto (> 8 mts),62.0,Grande,-68.8327028411,-32.8789085758,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
48120,Morera,19/08/2011 09:26,Medio (4 - 8 mts),90.0,Grande,-68.8294116378,-32.8685503434,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
22662,Morera,21/06/2011 10:59,Alto (> 8 mts),160.0,Grande,-68.8607641631,-32.9004936669,5,Residencial Sur,2423808.92355,0,muy alto
32125,Morera,09/05/2011 13:42,Alto (> 8 mts),140.0,Grande,-68.8608074214,-32.8865708799,5,Residencial Sur,2423808.92355,0,alto
36592,Paraiso sombrilla,07/06/2011 12:59,Bajo (2 - 4 mts),36.0,Mediano,-68.8573276826,-32.8834940809,5,Residencial Sur,2423808.92355,0,bajo
32751,Fresno europeo,17/05/2011 09:47,Medio (4 - 8 mts),120.0,Grande,-68.8522040829,-32.8865933939,5,Residencial Sur,2423808.92355,0,alto
35253,Fresno europeo,24/06/2011 13:21,Bajo (2 - 4 mts),90.0,Grande,-68.8516872018,-32.8836445942,1,Parque Central,1655357.93265,0,medio
24600,Perenne,07/02/2011 10:41,Alto (> 8 mts),350.0,Grande,-68.8434450619,-32.9030822075,2,Barrio Civico,2366816.36021,0,muy alto
2470,Fresno europeo,25/10/2011 10:55,Alto (> 8 mts),110.0,Grande,-68.8356358287,-32.8916548304,3,Parque O'Higgins,1531146.02653,0,medio
10459,Morera,09/03/2011 13:45,Medio (4 - 8 mts),45.0,Mediano,-68.8554586039,-32.8731294928,6,Residencial Norte,2694682.37982,0,bajo
18792,Morera,07/07/2011 10:35,Alto (> 8 mts),143.0,Grande,-68.8375191381,-32.8730916987,4,Cuarta Oeste,1173332.70145,0,alto
38286,Pltano,01/12/2010 12:04,Alto (> 8 mts),250.0,Grande,-68.845915635,-32.8712859505,6,Residencial Norte,2694682.37982,0,muy alto
38338,Paraiso,09/11/2010 13:13,Alto (> 8 mts),180.0,Grande,-68.8537082654,-32.8692351571,6,Residencial Norte,2694682.37982,0,muy alto
47789,Pltano,23/09/2011 12:47,Alto (> 8 mts),165.0,Grande,-68.827630029,-32.8737072137,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
21042,Paraiso,22/06/2011 12:52,Alto (> 8 mts),115.0,Grande,-68.8636665328,-32.9003495145,5,Residencial Sur,2423808.92355,0,alto
24719,Morera,17/02/2011 10:59,Alto (> 8 mts),180.0,Grande,-68.8411515742,-32.8992403927,2,Barrio Civico,2366816.36021,1,muy alto
2069,Pltano,11/10/2011 16:11,Alto (> 8 mts),100.0,Grande,-68.8282608988,-32.8812112623,3,Parque O'Higgins,1531146.02653,0,medio
761,Aguaribay,15/12/2011 07:49,Alto (> 8 mts),95.0,Grande,-68.8804810282,-32.8670852935,8,Aeroparque,2203364.73622,1,medio
24247,Acer,27/01/2011 09:12,Alto (> 8 mts),190.0,Grande,-68.8441689959,-32.9013199838,2,Barrio Civico,2366816.36021,0,muy alto
5151,Acacia SP,08/08/2011 10:27,Bajo (2 - 4 mts),5.0,Chico,-68.8435084281,-32.8702296346,4,Cuarta Oeste,1173332.70145,0,bajo
42650,Morera,26/09/2011 08:33,Alto (> 8 mts),145.0,Grande,-68.8293049513,-32.8762175708,4,Cuarta Este Área Fundacional,1822015.85685,1,alto
11499,Morera,22/02/2011 11:35,Alto (> 8 mts),70.0,Grande,-68.8537945855,-32.8664302898,6,Residencial Norte,2694682.37982,0,medio
31043,Fresno europeo,09/02/2011 12:01,Medio (4 - 8 mts),98.0,Grande,-68.855600601,-32.864862289,6,Residencial Norte,2694682.37982,0,medio
41152,Morera,27/04/2011 18:14,Alto (> 8 mts),132.0,Grande,-68.8386705529,-32.8824277875,1,Parque Central,1655357.93265,0,alto
27724,Morera,01/11/2011 11:07,Alto (> 8 mts),140.0,Grande,-68.8376357067,-32.8953071126,2,Barrio Civico,2366816.36021,1,alto
17330,Morera,08/08/2011 10:08,Alto (> 8 mts),170.0,Grande,-68.834359936,-32.8656990683,4,Cuarta Oeste,1173332.70145,0,muy alto
16208,Ligustro,14/07/2011 12:25,Bajo (2 - 4 mts),35.0,Mediano,-68.8438062912,-32.8684885327,4,Cuarta Oeste,1173332.70145,0,bajo
29307,Morera,22/02/2011 12:08,Alto (> 8 mts),220.0,Grande,-68.8440182225,-32.8882870043,2,Barrio Civico,2366816.36021,0,muy alto
12754,Morera,24/01/2011 13:28,Alto (> 8 mts),140.0,Grande,-68.8481100199,-32.8641468767,6,Residencial Norte,2694682.37982,0,alto
5494,Fresno europeo,08/04/2011 09:50,Bajo (2 - 4 mts),22.0,Mediano,-68.8442360457,-32.8815037673,1,Parque Central,1655357.93265,0,bajo
43235,Morera,04/10/2011 08:53,Alto (> 8 mts),80.0,Grande,-68.834857739,-32.8797895081,1,Parque Central,1655357.93265,0,medio
4069,Fresno europeo,04/10/2011 09:02,Bajo (2 - 4 mts),40.0,Mediano,-68.8280858767,-32.8783819591,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
16821,Morera,08/08/2011 14:24,Alto (> 8 mts),107.0,Grande,-68.8385024131,-32.8653011599,4,Cuarta Oeste,1173332.70145,0,medio
47205,Fresno americano,19/09/2011 11:06,Alto (> 8 mts),60.0,Mediano,-68.832149299,-32.8740375184,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
22800,Morera,14/06/2011 12:41,Alto (> 8 mts),78.0,Grande,-68.8599807436,-32.9017505398,5,Residencial Sur,2423808.92355,0,medio
21764,Pltano,23/05/2011 09:13,Medio (4 - 8 mts),180.0,Grande,-68.8568384101,-32.895060516,5,Residencial Sur,2423808.92355,1,muy alto
34715,Paraiso sombrilla,31/03/2011 13:27,Alto (> 8 mts),160.0,Grande,-68.8508861976,-32.8771504898,6,Residencial Norte,2694682.37982,0,muy alto
1368,Aguaribay,14/12/2011 11:12,Medio (4 - 8 mts),35.0,Mediano,-68.8788420551,-32.8670828738,8,Aeroparque,2203364.73622,1,bajo
46431,Morera,16/08/2011 13:09,Alto (> 8 mts),150.0,Grande,-68.8320908545,-32.866778712,4,Cuarta Oeste,1173332.70145,0,alto
16333,Morera,05/08/2011 09:20,Alto (> 8 mts),200.0,Grande,-68.8422696325,-32.8649190489,4,Cuarta Oeste,1173332.70145,0,muy alto
33564,Fresno europeo,30/05/2011 09:55,Medio (4 - 8 mts),70.0,Grande,-68.854070039,-32.8887568363,5,Residencial Sur,2423808.92355,0,medio
45982,Morera,24/08/2011 11:36,Medio (4 - 8 mts),90.0,Grande,-68.8183533475,-32.8688360313,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
9373,Morera,16/02/2011 09:07,Medio (4 - 8 mts),110.0,Grande,-68.8446493094,-32.8653433129,4,Cuarta Oeste,1173332.70145,0,medio
17736,Paraiso,18/07/2011 09:59,Bajo (2 - 4 mts),140.0,Grande,-68.8423637409,-32.8671045154,4,Cuarta Oeste,1173332.70145,0,alto
46034,Morera,20/09/2011 08:53,Bajo (2 - 4 mts),42.0,Mediano,-68.8206545175,-32.8733590169,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
18153,Paraiso,27/07/2011 09:35,Alto (> 8 mts),108.0,Grande,-68.8405981314,-32.8686516601,4,Cuarta Oeste,1173332.70145,1,medio
406,Fresno europeo,05/03/2012 11:07,Medio (4 - 8 mts),50.0,Mediano,-68.8195437137,-32.8672118533,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
45487,Morera,16/09/2011 14:45,Medio (4 - 8 mts),96.0,Grande,-68.822049067,-32.8719455181,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
4793,Morera,02/08/2011 13:30,Medio (4 - 8 mts),30.0,Mediano,-68.8374913888,-32.8675140263,4,Cuarta Oeste,1173332.70145,0,bajo
32073,Morera,08/06/2011 09:35,Alto (> 8 mts),116.0,Grande,-68.8596397323,-32.8870037397,5,Residencial Sur,2423808.92355,0,alto
43859,Pltano,07/10/2011 09:06,Alto (> 8 mts),230.0,Grande,-68.8304487804,-32.8838300442,3,Parque O'Higgins,1531146.02653,0,muy alto
36095,Pltano,06/04/2011 09:08,Alto (> 8 mts),180.0,Grande,-68.8553835043,-32.8762605373,6,Residencial Norte,2694682.37982,0,muy alto
2747,Pltano,13/10/2011 10:48,Alto (> 8 mts),185.0,Grande,-68.8353213592,-32.8846148901,3,Parque O'Higgins,1531146.02653,0,muy alto
16857,Palo borracho,05/08/2011 13:45,Medio (4 - 8 mts),110.0,Grande,-68.8400158566,-32.8645816582,4,Cuarta Oeste,1173332.70145,0,medio
18702,Fresno americano,04/07/2011 10:32,Medio (4 - 8 mts),75.0,Grande,-68.8353865877,-32.8748775101,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
17011,Morera,10/08/2011 09:05,Alto (> 8 mts),173.0,Grande,-68.8390404306,-32.8634279243,4,Cuarta Oeste,1173332.70145,0,muy alto
10228,Fresno europeo,13/12/2010 11:47,Medio (4 - 8 mts),90.0,Grande,-68.8504557906,-32.8717877999,6,Residencial Norte,2694682.37982,0,medio
24068,Fresno europeo,21/01/2011 08:43,Alto (> 8 mts),108.0,Grande,-68.8463896135,-32.9010854744,2,Barrio Civico,2366816.36021,0,medio
13402,lamo blanco,06/04/2011 13:04,Medio (4 - 8 mts),190.0,Grande,-68.8437534243,-32.8651435835,4,Cuarta Oeste,1173332.70145,0,muy alto
13132,Fresno europeo,17/02/2011 12:07,Muy bajo (1 - 2 mts),30.0,Mediano,-68.8457471301,-32.8649502193,4,Cuarta Oeste,1173332.70145,0,bajo
2672,Acacia SP,12/10/2011 14:45,Medio (4 - 8 mts),120.0,Grande,-68.8325117137,-32.8847177427,3,Parque O'Higgins,1531146.02653,0,alto
13926,Fresno europeo,30/11/2011 12:02,Alto (> 8 mts),80.0,Grande,-68.8755486267,-32.8657344727,8,Aeroparque,2203364.73622,0,medio
19192,Paraiso,18/07/2011 09:36,Medio (4 - 8 mts),100.0,Grande,-68.8413420462,-32.8727664056,4,Cuarta Oeste,1173332.70145,0,medio
34282,Fresno europeo,04/03/2011 12:44,Medio (4 - 8 mts),102.0,Grande,-68.8519475778,-32.8737140133,6,Residencial Norte,2694682.37982,0,medio
23641,Fresno americano,21/01/2011 14:14,Medio (4 - 8 mts),87.0,Grande,-68.8478521769,-32.8999367061,2,Barrio Civico,2366816.36021,0,medio
15446,Paraiso,18/11/2011 12:03,Bajo (2 - 4 mts),28.0,Mediano,-68.8596968038,-32.8713113447,6,Residencial Norte,2694682.37982,0,bajo
15683,lamo blanco,15/11/2011 17:04,Bajo (2 - 4 mts),24.0,Mediano,-68.8623325365,-32.8718371153,7,Residencial Parque,1786336.08966,0,bajo
9444,Fresno europeo,11/02/2011 10:27,Muy bajo (1 - 2 mts),6.0,Chico,-68.8561025935,-32.8648016567,6,Residencial Norte,2694682.37982,0,bajo
8713,Morera,10/02/2011 09:17,Alto (> 8 mts),240.0,Grande,-68.8377215707,-32.9001911953,2,Barrio Civico,2366816.36021,0,muy alto
7378,Morera,22/06/2011 09:41,Alto (> 8 mts),90.0,Grande,-68.8628797217,-32.9015173223,5,Residencial Sur,2423808.92355,0,medio
5609,Pltano,05/05/2011 14:05,Medio (4 - 8 mts),31.0,Mediano,-68.8398470321,-32.8761496561,1,Parque Central,1655357.93265,0,bajo
29439,Morera,09/03/2011 18:40,Alto (> 8 mts),168.0,Grande,-68.8456822222,-32.8927934586,2,Barrio Civico,2366816.36021,1,muy alto
16122,Fresno europeo,18/07/2011 12:51,Alto (> 8 mts),97.0,Grande,-68.8444507054,-32.8730667868,6,Residencial Norte,2694682.37982,0,medio
7382,Fresno europeo,22/06/2011 08:11,Medio (4 - 8 mts),30.0,Mediano,-68.8626120546,-32.9004729234,5,Residencial Sur,2423808.92355,0,bajo
45318,Ailanthus,09/09/2011 12:35,Alto (> 8 mts),175.0,Grande,-68.8232611969,-32.8713530168,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
18138,Morera,27/07/2011 10:03,Alto (> 8 mts),126.0,Grande,-68.8416185638,-32.8687743658,4,Cuarta Oeste,1173332.70145,0,alto
37355,Pltano,29/11/2010 11:36,Alto (> 8 mts),80.0,Grande,-68.8582929237,-32.8717002645,6,Residencial Norte,2694682.37982,0,medio
6651,Morera,12/05/2011 11:36,Medio (4 - 8 mts),22.0,Mediano,-68.8603424598,-32.8922334961,5,Residencial Sur,2423808.92355,0,bajo
593,Morera,08/03/2012 09:31,Alto (> 8 mts),100.0,Grande,-68.820011778,-32.8679602206,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
17424,Pltano,03/08/2011 07:42,Alto (> 8 mts),130.0,Grande,-68.8352760184,-32.8679295413,4,Cuarta Oeste,1173332.70145,0,alto
25777,Perenne,02/02/2011 12:55,Bajo (2 - 4 mts),28.0,Mediano,-68.8409588683,-32.9034956513,2,Barrio Civico,2366816.36021,0,bajo
8150,Pltano,02/03/2011 13:16,Alto (> 8 mts),135.0,Grande,-68.8457780878,-32.8916659497,2,Barrio Civico,2366816.36021,0,alto
4612,Fresno europeo,01/08/2011 09:08,Bajo (2 - 4 mts),15.0,Chico,-68.8370787608,-32.8670541718,4,Cuarta Oeste,1173332.70145,0,bajo
22771,Morera,29/06/2011 15:36,Medio (4 - 8 mts),52.0,Mediano,-68.8554201892,-32.9017232599,5,Residencial Sur,2423808.92355,0,bajo
4159,Paraiso,21/07/2011 09:36,Alto (> 8 mts),140.0,Grande,-68.8452352203,-32.8726353597,6,Residencial Norte,2694682.37982,0,alto
8326,Morera,16/03/2011 19:27,Alto (> 8 mts),98.0,Grande,-68.8467946072,-32.8934631643,2,Barrio Civico,2366816.36021,0,medio
20716,Acacia SP,31/05/2011 11:08,Alto (> 8 mts),120.0,Grande,-68.861968314,-32.8969926554,5,Residencial Sur,2423808.92355,0,alto
16299,Tipa,22/07/2011 09:09,Medio (4 - 8 mts),40.0,Mediano,-68.8420606617,-32.8634863261,4,Cuarta Oeste,1173332.70145,0,bajo
11503,Paraiso,22/02/2011 11:28,Alto (> 8 mts),180.0,Grande,-68.8533826392,-32.8665046998,6,Residencial Norte,2694682.37982,0,muy alto
30410,Morera,21/02/2011 13:25,Alto (> 8 mts),220.0,Grande,-68.8427885072,-32.8885631856,3,Parque O'Higgins,1531146.02653,0,muy alto
39728,Morera,29/04/2011 10:39,Alto (> 8 mts),90.0,Grande,-68.8464977326,-32.8815297244,1,Parque Central,1655357.93265,0,medio
29062,Pltano,18/04/2011 09:59,Alto (> 8 mts),165.0,Grande,-68.8449727667,-32.8865832722,1,Parque Central,1655357.93265,0,muy alto
10223,Fresno europeo,14/12/2010 14:08,Muy bajo (1 - 2 mts),2.0,Chico,-68.8505491671,-32.8716913319,6,Residencial Norte,2694682.37982,0,bajo
27002,Pltano,02/11/2011 16:35,Alto (> 8 mts),170.0,Grande,-68.8354156255,-32.8869149365,3,Parque O'Higgins,1531146.02653,0,muy alto
16861,Morera,05/08/2011 13:29,Alto (> 8 mts),204.0,Grande,-68.8399602344,-32.8650337872,4,Cuarta Oeste,1173332.70145,0,muy alto
8765,Ailanthus,16/02/2011 13:02,Medio (4 - 8 mts),22.0,Mediano,-68.8379178981,-32.8956097452,2,Barrio Civico,2366816.36021,0,bajo
10541,Conifera,18/03/2011 11:29,Medio (4 - 8 mts),50.0,Mediano,-68.8561479478,-32.8758149415,6,Residencial Norte,2694682.37982,1,bajo
47280,Fresno europeo,20/09/2011 11:14,Alto (> 8 mts),125.0,Grande,-68.8306550891,-32.8731284151,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
7586,Morera,31/05/2011 13:50,Medio (4 - 8 mts),120.0,Grande,-68.8581617591,-32.8837086712,5,Residencial Sur,2423808.92355,0,alto
42344,Fresno europeo,05/10/2011 11:28,Muy bajo (1 - 2 mts),3.0,Chico,-68.8351221929,-32.8762825413,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
41890,Morera,15/04/2011 12:03,Medio (4 - 8 mts),80.0,Grande,-68.8418567118,-32.879229134,1,Parque Central,1655357.93265,0,medio
29805,Pltano,09/03/2011 08:35,Alto (> 8 mts),175.0,Grande,-68.8431922444,-32.8921552198,2,Barrio Civico,2366816.36021,0,muy alto
15037,Conifera,22/12/2011 17:24,Bajo (2 - 4 mts),30.0,Mediano,-68.8812516116,-32.8713737075,8,Aeroparque,2203364.73622,0,bajo
17121,Fresno europeo,15/08/2011 14:12,Alto (> 8 mts),180.0,Grande,-68.8363498884,-32.8630078768,4,Cuarta Oeste,1173332.70145,0,muy alto
17363,Morera,04/08/2011 07:51,Alto (> 8 mts),111.0,Grande,-68.8351396038,-32.8648376432,4,Cuarta Oeste,1173332.70145,0,alto
33282,Fresno europeo,27/06/2011 09:41,Medio (4 - 8 mts),49.0,Mediano,-68.856286473,-32.8903278057,5,Residencial Sur,2423808.92355,0,bajo
6268,Ailanthus,13/07/2011 13:39,Alto (> 8 mts),30.0,Mediano,-68.8504124109,-32.8830001863,1,Parque Central,1655357.93265,0,bajo
42401,Fresno europeo,29/09/2011 10:47,Medio (4 - 8 mts),66.0,Grande,-68.8344185776,-32.8752085083,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
24665,Olmo comun,18/01/2011 13:41,Medio (4 - 8 mts),125.0,Grande,-68.8425362351,-32.9011231308,2,Barrio Civico,2366816.36021,0,alto
41520,Morera,03/05/2011 14:16,Medio (4 - 8 mts),79.0,Grande,-68.8386993878,-32.8774820392,1,Parque Central,1655357.93265,0,medio
6045,Pltano,20/04/2011 12:17,Alto (> 8 mts),160.0,Grande,-68.8452931402,-32.8871821264,1,Parque Central,1655357.93265,0,muy alto
47725,Fresno europeo,15/09/2011 10:24,Medio (4 - 8 mts),200.0,Grande,-68.8285360824,-32.8720741391,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
23955,Fresno europeo,12/01/2011 12:02,Alto (> 8 mts),160.0,Grande,-68.8469979048,-32.900524719,2,Barrio Civico,2366816.36021,0,muy alto
26213,Acer,15/11/2011 07:48,Bajo (2 - 4 mts),45.0,Mediano,-68.8299880645,-32.8887091044,3,Parque O'Higgins,1531146.02653,0,bajo
39385,Paraiso,12/11/2010 10:47,Alto (> 8 mts),100.0,Grande,-68.8563107152,-32.8701391043,6,Residencial Norte,2694682.37982,0,medio
41272,Morera,11/04/2011 09:41,Alto (> 8 mts),158.0,Grande,-68.8409612306,-32.8816199193,1,Parque Central,1655357.93265,0,muy alto
9802,Paraiso sombrilla,14/01/2011 08:49,Medio (4 - 8 mts),120.0,Grande,-68.8446954522,-32.8642476419,4,Cuarta Oeste,1173332.70145,0,alto
15067,Fresno europeo,17/11/2011 12:38,Bajo (2 - 4 mts),50.0,Mediano,-68.8582340915,-32.8696101104,6,Residencial Norte,2694682.37982,0,bajo
912,Morera,29/02/2012 08:32,Alto (> 8 mts),90.0,Grande,-68.8528460523,-32.8722711862,6,Residencial Norte,2694682.37982,0,medio
36441,Morera,18/03/2011 12:22,Medio (4 - 8 mts),102.0,Grande,-68.8522771113,-32.8800290532,6,Residencial Norte,2694682.37982,0,medio
41854,Conifera,05/05/2011 12:03,Medio (4 - 8 mts),45.0,Mediano,-68.8416996216,-32.8791123464,1,Parque Central,1655357.93265,0,bajo
13114,Morera,18/02/2011 09:14,Alto (> 8 mts),180.0,Grande,-68.8454642814,-32.8657514673,4,Cuarta Oeste,1173332.70145,0,muy alto
42802,Fresno europeo,07/10/2011 17:32,Muy bajo (1 - 2 mts),3.0,Chico,-68.8318075615,-32.8776694408,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
35714,Morera,04/03/2011 12:48,Alto (> 8 mts),150.0,Grande,-68.8549201424,-32.8730502426,6,Residencial Norte,2694682.37982,0,alto
19806,Morera,04/08/2011 11:27,Alto (> 8 mts),180.0,Grande,-68.8350931444,-32.8638244248,4,Cuarta Oeste,1173332.70145,0,muy alto
32634,Pltano,21/06/2011 12:03,Alto (> 8 mts),142.0,Grande,-68.8527950647,-32.8903719852,5,Residencial Sur,2423808.92355,0,alto
3518,Morera,02/09/2011 11:24,Bajo (2 - 4 mts),50.0,Mediano,-68.8264862063,-32.8681930389,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
13694,Fresno europeo,18/02/2011 12:26,Bajo (2 - 4 mts),15.0,Chico,-68.8528733471,-32.8650604347,6,Residencial Norte,2694682.37982,0,bajo
32999,Morera,19/05/2011 09:57,Alto (> 8 mts),150.0,Grande,-68.8524021175,-32.8879069279,5,Residencial Sur,2423808.92355,0,alto
19333,Morera,19/07/2011 12:26,Alto (> 8 mts),115.0,Grande,-68.8356123333,-32.8706135164,4,Cuarta Oeste,1173332.70145,0,alto
5794,Conifera,04/05/2011 11:28,Alto (> 8 mts),42.0,Mediano,-68.8413884582,-32.8779271076,1,Parque Central,1655357.93265,0,bajo
22837,Morera,10/05/2011 11:27,Alto (> 8 mts),106.0,Grande,-68.8561773225,-32.900548946,5,Residencial Sur,2423808.92355,0,medio
2696,Caducifolio,11/10/2011 12:19,Bajo (2 - 4 mts),15.0,Chico,-68.8297819033,-32.8832110103,3,Parque O'Higgins,1531146.02653,0,bajo
45237,Fresno europeo,29/09/2011 14:06,Alto (> 8 mts),122.0,Grande,-68.8231160785,-32.873386873,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
19246,Morera,03/08/2011 12:39,Alto (> 8 mts),116.0,Grande,-68.8378850847,-32.8699926001,4,Cuarta Oeste,1173332.70145,0,alto
162,Paraiso sombrilla,27/02/2012 17:30,Bajo (2 - 4 mts),80.0,Grande,-68.8570880942,-32.8641579352,6,Residencial Norte,2694682.37982,0,medio
9816,Prunas,12/01/2011 09:50,Muy bajo (1 - 2 mts),6.0,Chico,-68.8453815623,-32.8638252197,4,Cuarta Oeste,1173332.70145,0,bajo
25607,Fresno europeo,16/02/2011 19:22,Bajo (2 - 4 mts),32.0,Mediano,-68.8372139739,-32.9016716007,2,Barrio Civico,2366816.36021,0,bajo
37133,Morera,01/04/2011 12:14,Alto (> 8 mts),140.0,Grande,-68.8581031318,-32.8775024006,7,Residencial Parque,1786336.08966,0,alto
18967,Morera,04/08/2011 09:07,Alto (> 8 mts),250.0,Grande,-68.8376299076,-32.8688908494,4,Cuarta Oeste,1173332.70145,0,muy alto
35948,Morera,23/03/2011 09:58,Alto (> 8 mts),160.0,Grande,-68.8541164096,-32.8753918187,6,Residencial Norte,2694682.37982,1,muy alto
2761,Morera,12/10/2011 16:54,Medio (4 - 8 mts),100.0,Grande,-68.8352679448,-32.8815455455,1,Parque Central,1655357.93265,0,medio
31058,Fresno europeo,16/02/2011 10:16,Medio (4 - 8 mts),93.0,Grande,-68.8550471647,-32.8650768755,6,Residencial Norte,2694682.37982,0,medio
9194,Paraiso sombrilla,02/03/2011 13:01,Alto (> 8 mts),145.0,Grande,-68.8504582724,-32.865428663,6,Residencial Norte,2694682.37982,0,alto
18791,Morera,07/07/2011 10:38,Alto (> 8 mts),138.0,Grande,-68.837630833,-32.8731357833,4,Cuarta Oeste,1173332.70145,0,alto
7867,Paraiso,21/06/2011 12:26,Medio (4 - 8 mts),50.0,Mediano,-68.8529699404,-32.8900426578,5,Residencial Sur,2423808.92355,0,bajo
36025,Morera,18/03/2011 11:04,Alto (> 8 mts),108.0,Grande,-68.8559741829,-32.8751357264,6,Residencial Norte,2694682.37982,0,medio
16091,Morera,19/07/2011 09:32,Alto (> 8 mts),160.0,Grande,-68.8440077309,-32.8717135759,4,Cuarta Oeste,1173332.70145,1,muy alto
24467,Olmo comun,20/01/2011 08:42,Alto (> 8 mts),142.0,Grande,-68.8465026662,-32.9031492206,2,Barrio Civico,2366816.36021,0,alto
9869,Fresno europeo,09/02/2011 11:39,Medio (4 - 8 mts),55.0,Mediano,-68.8570834132,-32.8661265643,6,Residencial Norte,2694682.37982,0,bajo
3907,Fresno americano,01/09/2011 10:44,Bajo (2 - 4 mts),38.0,Mediano,-68.8202393745,-32.8703284227,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
